FiscalVendorId,FiscalVendorCode,VendorName,SierraVendorCode
6236,266225,BOYDS MILLS PRESS,21002
6237,267312,BOYKEN & BOYKEN PARTNERS,22168
6238,266714,BOYS TOWN PRESS,21537
6239,267661,BOYS' QUEST,22533
6240,265566,BPI COMMUNICATIONS,18069
6241,267424,BRACKEN COUNTY HISTORICAL SOCI,22280
6242,268045,BRAHIM O. ABDELLAHI,22935
6243,279418,BRAINFUSE INC.,v871
6244,282246,BRANDON O. BAILEY,v1363
6245,264894,BRASSEY'S (U.S.) INC.,10760
6246,266483,BRB,21299
6247,267783,BREAKOUT PRODUCTIONS,22658
6248,265526,BRENDA COLLIER DOSS,17847
6249,267707,BRENDA JOYCE JEROME,22579
6250,282660,BRENT H. HOLCOMB,v1415
6251,265231,BRENTANOS,14982
6252,265786,BREPOLS PUBLISHERS,19452
6253,267912,BRIAN LOVELY,22792
6254,280435,BRIAN POWERS,v1017
6255,276474,BRIAN TRACY INTERNATIONAL,v659
6256,266567,BRIAN WALKER,21384
6257,265203,BRIDGE PUBLICATIONS INC.,14622
6258,267361,BRIDGE WORLD,22218
6259,281993,BRIDGEALL LIBRARIES LIMITED,v1296
6260,282082,BRIDGES FOR A JUST COMMUNITY,v1325
6261,267779,BRIEFINGS PUBLISHING,22654
6262,267550,BRIGHAM YOUNG UNIVERSITY,22418
6263,282360,BRIGHT & MILLER PUBLISHING,v1380
6264,266179,BRIGHTER HORIZONS PUBLISHING,20934
6265,266283,BRILL ACADEMIC PUBLISHERS,21086
6266,265743,BRILL ACADEMIC PUBLISHING,19206
6267,265101,BRILLIANCE AUDIO INC.,13411
6268,267213,BRISTOL PRESS INC.,22067
6269,267813,BRITANNIA,22689
6270,271503,BRITISH COLUMBIA GENEALOGICAL,v320
6271,264996,BRITISH FILM INSTITUTE,12136
6272,267244,BRITISH ISLES FAMILY HISTORY,22100
6273,269778,BRITISH ISLES FAMILY HISTORY S,v81
6274,266270,BRITISH LIBRARY,21072
6275,267776,BRMNA,22651
6276,282280,BROAD RIVER GENEALOGICAL SOCIE,v1371
6277,266828,BROADCAST EDUCATION ASSOC,21658
6278,268886,BROADFOOT PUBLISHING COMPANY,77
6279,264962,BROADMAN & HOLMAN PUBLISHERS,11790
6280,265730,BROADWAY BALLPLAYERS,19088
6281,267333,BROADWAY-MANHATTAN PUBLISHING,22189
6282,268156,BRODART BOOKS,23057
6283,280172,BROKEN PENCIL PRODUCTIONS,v974
6284,266880,BROMER BOOKSELLERS,21712
6285,266152,BROOK FARM BOOKS,20879
6286,264970,BROOKHAVEN PRESS,11857
6287,264972,BROOKINGS INSTITUTION,11865
6288,265415,BROOKLYN BOTANIC GARDEN,16921
6289,267699,BROOKLYN BOYS,22571
6290,266519,BROOKS PUBLISHING,21335
6291,265690,BROOKSIDE MEDIA,18859
6292,264978,BROUDE BROTHERS LIMITED,11905
6293,265570,BROWN COUNTY GENEALOGICAL SOCI,18096
6294,282097,BROWNSTAR ENTERPRISES,v1330
6295,266512,BRUCE & GREY BRANCH,21328
6296,266812,BRUCE WEIL,21641
6297,281146,BRUMBACK LIBRARY,v1113
6298,282968,BRYAN COUNTY GENEOLOGY LIB & ARCHIVES,BRYAN
6299,266101,BRYCE RHUDE,20763
6300,275933,BRYON M. MADDOX,v634
6301,264992,BUCCANEER BOOKS INC.,12117
6302,265888,BUCHANAN COUNTY HISTORICAL,19949
6303,272688,BUCKEYE BOOK PRESS,v454
6304,266348,BUCKEYE BOOKS,21156
6305,265045,BUCKINGHAMSHIRE FHS,12605
6306,270686,BUDGET LIVING LLC,v211
6307,266750,BUENO BOOKS,21576
6308,265693,BUILDING OFFICIALS & CODE,18877
6309,265017,BUILDINGS,12302
6310,265018,BULLFROG FILMS,12310
6311,267112,BULLY B'WARE PRODUCTIONS,21963
6312,266752,BUNTING AND LYON INC.,21578
6313,264892,BUR OAK PRESS INC.,10743
6314,265125,BURCKLE PUBLISHING COMPANY,13693
6315,268328,BUREAU OF NATIONAL AFFAIRS,2747
6316,272693,BURR OAK PUBLICATIONS,v459
6317,268306,BURRELLE'S INFORMATION SERVICE,2574
6318,265734,BURROUGHS BULLETIN,19125
6319,266872,BURTON LYSECKI BOOKS,21704
6320,265046,BUSINESS & COMMERCIAL AVIATION,12626
6321,268478,BUSINESS & LEGAL REPORTS,4123
6322,267345,BUSINESS ADVANTAGE,22201
6323,265159,BUSINESS AND HEALTH,13999
6324,267777,BUSINESS BY PHONE,22652
6325,268504,BUSINESS COURIER,434
6326,271546,BUSINESS JOURNAL INCORPORATED,v341
6327,267526,BUSINESS TRAVEL PLANNER,22392
6328,281867,BUST,v1272
6329,280785,BUTLER BOOKS,v1077
6330,281210,BUTLER COUNTY CHAPTER OHIO GEN,v1130
6331,278668,BUTLER COUNTY HISTORICAL AND G,v792
6332,266468,BUTLER COUNTY HISTORICAL SOC,21283
6333,268992,BUTLER COUNTY HISTORICAL SOC.,9671
6334,265049,BUTTERWORTH-HEINEMANN PUB.,12728
6335,266276,BUY BOOKS ON THE WEB.COM,21079
6336,268443,BWI,3735
6337,268738,BYRON SISTLER & ASSOCIATES,63925
6338,266359,BYTOWN RAILWAY SOCIETY,21170
6339,265430,BYU STUDIES,17046
6340,281634,C & C PRESS LLC,v1242
6341,264991,C & O HISTORICAL SOCIETY,12112
6342,265467,C & T PUBLICATIONS,17397
6343,265882,C A STARKE VERLAG,19921
6344,267362,C MAGAZINE,22219
6345,267997,C. A. WILEY PUBLISHING,22884
6346,267395,C. E. MARGOLIS,22251
6347,266705,C. F. PETERS,21528
6348,267949,C.G. FERREL,22832
6349,268421,CABLE GUIDE,3507
6350,267746,CADDYLAK SYSTEMS,22619
6351,266754,CADENCE JAZZ BOOKS,21580
6352,267867,CADILAC PRESS,22745
6353,268726,CAHNERS BUSINESS INFORMATION,6207
6354,265332,CAHNERS PUBLISHING COMPANY,16106
6355,282418,CALDWELL COUNTY GENEALOGICAL S,v1384
6356,266164,CALIFIA BOOKS,20897
6357,268357,CALIFORNIA DEPARTMENT OF FISH,2993
6358,268430,CALIFORNIA LANGUAGE LABS,3563
6359,268764,CALIFORNIA NEWSREEL,6643
6360,265023,CALIFORNIA PRINCETON,12367
6361,268812,CALIFORNIA PRINCETON,71510
6362,265097,CALL AND POST,13315
6363,268896,CALLAHAN & ASSOCIATES,7923
6364,268144,CALLIGRAPHY PR,23044
6365,265365,CALVERT CO. GENEALOGY,16443
6366,267399,CAM-TECH PUBLISHING,22255
6367,266685,CAMARGO HUNT INC.,21509
6368,266566,CAMBRIDGE,21383
6369,276209,CAMBRIDGE BIBLIOGRAPHICAL SOCI,v646
6370,267482,CAMBRIDGE DOCUMENTARY FILMS,22342
6371,268127,CAMBRIDGE EDUCATIONAL,23023
6372,266062,CAMBRIDGE SCIENTIFIC ABSTRACTS,20659
6373,265102,CAMBRIDGE UNIVERSITY PRESS,13419
6374,265103,CAMBRIDGE UNIVERSITY PRESS,13420
6375,268920,CAMBRIDGE UNIVERSITY PRESS,8129
6376,267667,CAMDEN HOUSE,22539
6377,266905,CAMELSEALBOOKS,21741
6378,267672,CAMERON & COMPANY,22544
6379,268986,CAMP CHASE GAZETTE,9615
6380,265111,CANADIAN BUSINESS,13524
6381,266369,CANADIAN CABOOSE,21181
6382,266635,CANADIAN GOVERNMENT PUBLISHING,21456
6383,266681,CANADIAN SCHOLARS PRESS,21505
6384,265124,CANAL SOCIETY OF OHIO,13680
6385,267595,CANDLEPOWER,22463
6386,266593,CAPE ANN TRAIN COMPANY,21411
6387,265090,CAPITOL PUBLICATIONS,13237
6388,265574,CAPSTONE PRESS,18127
6389,269407,CAPTAIN'S BOOKSHELF INC.,v28
6390,267574,CARDINAL PUBLISHING GROUP,22442
6391,265140,CARDOZA PUBLISHING,13816
6392,266096,CAREER KIDS,20745
6393,266158,CAREER TRACK PUBLICATIONS,20888
6394,267359,CARIBBEAN IMPRINT,22215
6395,268270,CARL LENNERTZ,23180
6396,267010,CARL LOUCKS,21858
6397,266382,CARL R. SAMS II PHOTOGRAPHY,21194
6398,266362,CARL WINEGARDNER,21173
6399,267929,CARLBERG PRESS,22810
6400,267946,CARLBERG PRESS,22828
6401,271623,CARLETON HOUSE PUBLISHER,v358
6402,267701,CARLISLE PRINTING,22573
6403,271964,CARNEGIE INSTITUTION OF WASHIN,v382
6404,267639,CARNEGIE MUSEUMS OF PITTSBURG,22507
6405,282767,CAROL FREID PHD,v1436
6406,277082,CAROL MONTROSE,v703
6407,265228,CAROL PUBLISHING GROUP,14912
6408,268099,CAROL VOGLER BRIGHT,22992
6409,267786,CAROLINA ACADEMIC PRESS,22661
6410,267744,CAROLINA BOOKSHOP,22617
6411,266020,CARRIE ELDRIDGE,20493
6412,275510,CARRIE ELDRIDGE,v614
6413,266149,CARROLL COUNTY GENEALOGICAL,20874
6414,266718,CARROLL COUNTY GENEALOGICAL,21541
6415,278666,CARROLL COUNTY GENEALOGICAL SO,v789
6416,265163,CARROLL PUBLISHING COMPANY,14016
6417,267528,CARTER-KRALL PUBLISHERS,22394
6418,265092,CASABELLA,13266
6419,266218,CASABELLA ART BOOKS,20994
6420,265168,CASALINI LIBRI S.P.A.,14125
6421,267486,CASEMATE PUBLISHERS & BOOK,22346
6422,270682,CASINO PUBLISHING GROUP,v205
6423,267291,CAT PAW PRESS,22147
6424,280365,CATAWBA-WATEREE GENEALOGICAL S,v1005
6425,281522,CATHEDRAL FOUNDATION,v1204
6426,271103,CATHOLIC FAMILY HISTORICAL SOCY,v101
6427,265020,CATHOLIC LIBRARY ASSOCIATION,12326
6428,269974,CATHOLIC NEWS SERVICE,v145
6429,268872,CATHOLIC RECORD SOCIETY,7635
6430,265187,CATHOLIC TELEGRAPH,14340
6431,265188,CATHOLIC UNIVERSITY OF AMERICA,14344
6432,266777,CATHOLIC UNIVERSITY PRESS,21605
6433,265528,CATHOLIC WOMEN OF CINCINNATI,17855
6434,270101,CATHY MYERS,v161
6435,268908,CATO INSTITUTE,79619
6436,278542,CATS PAUSE,v779
6437,273263,CBC RADIO,v497
6438,265605,CC PUBLISHING,18367
6439,271620,CCGS,v354
6440,265498,CCH INCORPORATED,17660
6441,265492,CCV SOFTWARE,17561
6442,272760,CD BABY,v461
6443,264869,CD PUBLICATIONS,10440
6444,282748,CDL SAFETY RESOURCES,v1430
6445,267755,CDM PRINTING,22629
6446,266902,CDS,21736
6447,279533,CDW GOVERNMENT INC.,v888
6448,279312,CECELIA S. CHEWNING,v856
6449,280119,CELTIC DESIGNS AND MUSIC,v964
6450,265828,CEMETERY DANCE PUBLICATIONS,19638
6451,266846,CENTAUR PUBLISHING LTD,21676
6452,268970,CENTER FOR APPLIED RESEARCH,9343
6453,267944,CENTER FOR CASSETTE STUDIES,22825
6454,265772,CENTER FOR EDUCATION AND,19372
6455,267546,CENTER FOR EDUCATION REFORM,22412
6456,266264,CENTER FOR JEWISH ART,21066
6457,274035,CENTER FOR LITERARY PUBLISHING,v546
6458,268938,CENTER FOR LOUISIANA STUDIES,8423
6459,266745,CENTER FOR MARRIAGE AND FAMILY,21570
6460,265182,CENTER FOR STRATEGIC,1429
6461,277715,CENTER FOR TECHNOLOGY AND NATI,v730
6462,267960,CENTER FOR THE COMMUNITY,22844
6463,267201,CENTER FOR THE DIFFICULT,22055
6464,267203,CENTER FOR THE STUDY OF,22057
6465,266431,CENTER POINT PUBLISHING,21244
6466,268028,CENTERAL CALIFORNIA CHP-ASHGR,22917
6467,267958,CENTRAL CONFERENCE OF AMERICAN,22842
6468,266363,CENTRAL ELECTRIC RAILFANS',21174
6469,267418,CENTRAL EUROPEAN UNIVERSITY,22274
6470,281255,CENTRAL GEORGIA GENEALOGICAL S,v1147
6471,265219,CENTRAL NEWS AGENCY PVT. LTD.,14782
6472,266392,CENTRAL PARK MEDIA CORPORATION,21204
6473,265841,CENTRAL TEXAS GENEALOGICAL,19714
6474,265138,CENTRE COUNTY HISTORICAL,13793
6475,265784,CENTURY PUBLISHING CO.,19449
6476,266597,CERA,21415
6477,279815,CET,v916
6478,272050,CFQ MEDIA LLC,v408
6479,268305,CHAMBER MUSIC AMERICA,2562
6480,265003,CHAMPAIGN COUNTY GENEALOGICAL,12160
6481,268476,CHAMPAIGN COUNTY GENEALOGICAL,409
6482,265225,CHAMPLAIN SOCIETY,14890
6483,264920,CHAN EDMONDSON,11064
6484,265033,CHAPEL HILL RARE BOOKS,12453
6485,268226,CHAPULTEPEE PRESS OR,23133
6486,266521,CHARISMA HOUSE,21337
6487,265863,CHARITABLE FOUNDATIONS,19825
6488,280001,CHARLES APFELBAUM,v953
6489,265632,CHARLES C. THOMAS PUBLISHER,18533
6490,266794,CHARLES CANFIELD BROWN,21622
6491,278366,CHARLES DICKENS MUSEUM,v758
6492,267715,CHARLES DOEPKER,22587
6493,268091,CHARLES RIVER BOOKS,22984
6494,267922,CHARLES RIVER MEDIA,22802
6495,278294,CHARLES WOOD,v750
6496,265392,CHARLESBRIDGE PUBLISHING,16735
6497,265759,CHAUTAUQUA COUNTY GENEALOGICAL,19308
6498,265576,CHECKERBOARD PRESS,18151
6499,267318,CHEERTIME USA,22174
6500,268489,CHELSEA HOUSE,41927
6501,266430,CHEMED CORPORATION,21243
6502,265236,CHEMICAL ABSTRACTS SVC.,15065
6503,266717,CHEMICAL SOURCES INTERNATIONAL,21540
6504,268140,CHERI WESTMORELAND ED. D,23039
6505,281473,CHEROKEE LANGUAGE & CULTURE,v1199
6506,266006,CHEROKEE PUBLISHING,20420
6507,277871,CHERRY LANE MUSIC,v738
6508,268340,CHESAPEAKE & OHIO,2861
6509,266835,CHESBRO MUSIC COMPANY,21665
6510,271871,CHESHIRE OH HISTORY BOOK,v374
6511,266924,CHESS COMBINATION INC,21767
6512,265250,CHESTER DISTRICT GENEALOGICAL,15254
6513,277983,CHEVIOT BRANCH PERIODICAL CLAI,CHEPERCLAIM
6514,269114,CHICAGO FIELD MUSEUM,21178
6515,269784,CHICAGO GENEALOGICAL SOCIETY,v89
6516,269972,CHICAGO HISTORICAL SOCIETY,v141
6517,267999,CHICAGO MAGAZINE,22886
6518,268010,CHICAGO REVIEW PRESS,22898
6519,265252,CHICAGO SYMPHONY ORCHESTRA,15310
6520,265198,CHICAGO TRIBUNE,14531
6521,268467,CHIEF CDS LIBRARY OF CONGRESS,40013
6522,279262,CHILD ADVOCATES INC.,v848
6523,265165,CHILD WELFARE LEAGUE OF,14095
6524,265350,CHILD'S WORLD,16250
6525,276548,CHILDREN INC.,v663
6526,269336,CHILDREN PRESS,v23
6527,265265,CHILDREN'S BOOK COUNCIL INC.,15440
6528,265515,CHILDRENS PLUS,17746
6529,267973,CHILDRIGHT,22857
6530,268048,CHILIDOG PRESS,22938
6531,265285,CHINA BOOKS & PERIODICALS INC,15580
6532,265530,CHINABERRY BOOK SERVICES,17866
6533,279311,CHINASPROUT INC.,v855
6534,264852,CHINESE HISTORICAL SOCIETY OF,10127
6535,268106,CHINESE UNIVERSITY PRESS,23001
6536,275694,CHIP TAYLOR COMMUNICATIONS,v629
6537,267115,CHIRON PUBLICATIONS,21966
6538,265897,CHIVERS NORTH AMERICA,19975
6539,271967,CHOICE / ACRL SUBSCRIPTIONS,v386
6540,273265,CHORUS AMERICA,v493
6541,273423,CHOU CHOU PRESS,v514
6542,267915,CHRIS ARDUSER,22795
6543,277870,CHRIS NEDELCOVYCH SOCCER FOUND,v737
6544,273623,CHRIST AGE PRESS,v532
6545,282465,CHRIST CHURCH CATHEDRAL STORE,v1392
6546,282499,CHRISTIAN BOOK DISTRIBUTORS,v1400
6547,270701,CHRISTIAN METHODIST EPISCOPAL,v229
6548,265295,CHRISTIANITY TODAY,15720
6549,266696,CHRISTIANITY TODAY INC.,21519
6550,268522,CHRISTIE'S,4591
6551,266071,CHRISTINA RITCHIE,20676
6552,267899,CHRISTINE JETTE RN BA,22779
6553,272626,CHRISTINE MEYER,v450
6554,268059,CHRISTOPHER WINKLE PRODUCTS,22951
6555,267845,CHRISTOPHER-GORDON PUBLISHING,22721
6556,265519,CHRONICLE,17772
6557,265297,CHRONICLE BOOKS,15765
6558,265300,CHRONICLE GUIDANCE,15800
6559,268792,CHRONICLE OF PHILANTHROPY,6956
6560,269981,CHRONICLE OF THE HORSE INC.,v152
6561,265592,CHRYSLER MUSEUM,18291
6562,280713,CHUCK BYRD,v1066
6563,265394,CHULAINN PUBLISHING CORP,16755
6564,266978,CHURCH OF JESUS CHRIST OF,21825
6565,273339,CHURCH OF SCIENTOLOGY,v500
6566,267953,CHURCH OF SCIENTOLOGY INTL,22836
6567,265308,CHURCH PUBLISHING CO.,15860
6568,265311,CHURCHILL MEDIA,15900
6569,267045,CINCINNATI AREA SENIOR,21895
6570,268981,CINCINNATI ART GALLERIES,9539
6571,266306,CINCINNATI ART MUSEUM,21110
6572,265317,CINCINNATI BAR ASSOCIATION,15920
6573,267991,CINCINNATI BELL,22876
6574,267315,CINCINNATI BLDGS & INSPECTIONS,22171
6575,269485,CINCINNATI BOOK PUBLISHING,v41
6576,267208,CINCINNATI BOYSCHOIR CHORAL,22062
6577,265275,CINCINNATI CITY BEAT,15519
6578,269265,CINCINNATI CLERK OF COUNCIL,v19
6579,269012,CINCINNATI COURT INDEX PRESS I,v3
6580,268021,CINCINNATI DEPARTMENT OF,22910
6581,266166,CINCINNATI ENQUIRER,20909
6582,267142,CINCINNATI FAMILY MAGAZINE,21994
6583,265325,CINCINNATI HERALD,16020
6584,265327,CINCINNATI HISTORICAL SOCIETY,16040
6585,268046,CINCINNATI HORTICULTURAL,22936
6586,265564,CINCINNATI MAGAZINE,18048
6587,268503,CINCINNATI MAGAZINE,4336
6588,267740,CINCINNATI MASONIC CENTER,22613
6589,265313,CINCINNATI MUSEUM ASSOCIATION,15915
6590,267614,CINCINNATI MUSEUM CENTER,22482
6591,268947,CINCINNATI MUSEUM CENTER,8680
6592,265339,CINCINNATI MUSEUM OF NATURAL,16160
6593,280498,CINCINNATI OPERA ADMINISTRATIV,v1030
6594,274111,CINCINNATI PARKS FOUNDATION,v559
6595,277081,CINCINNATI POETRY REVIEW PRESS,v701
6596,266604,CINCINNATI POLICE DIVISION,21422
6597,265054,CINCINNATI POST,12847
6598,265194,CINCINNATI POST,14467
6599,265348,CINCINNATI POST,16223
6600,265354,CINCINNATI POST,16306
6601,266610,CINCINNATI POST/DON ASHER,21428
6602,268175,CINCINNATI PRESERVATION ASSN.,23078
6603,265934,CINCINNATI RAILROAD CLUB INC.,20185
6604,268162,CINCINNATI REVIEW,23063
6605,265286,CINCINNATI SYMPHONY ORCHESTRA,15609
6606,275934,CINCINNATI USA REGIONAL CHAMBE,v635
6607,265208,CINCINNATI ZOO,14654
6608,265361,CINEASTE,16364
6609,265362,CINEFANTASTIQUE,16369
6610,265363,CINEMA GUILD,16383
6611,268249,CIRCUS MAGAZINE,23158
6612,280342,CISION US INC.,v996
6613,267235,CITIZEN REPORT,22091
6614,266541,CITIZENS AGAINST GOVERNMENT,21358
6615,267951,CITIZENS FOR COMMUNITY VALUES,22834
6616,271877,CITIZENS MEDIA GROUP INC.,v380
6617,267573,CITY MINER BOOKS,22441
6618,279834,CITY OF FORT WRIGHT,v936
6619,266976,CITY OF MAINZ-GUTENBERG,21823
6620,282018,CITY OF SILVERTON,v1316
6621,276472,CITY OF SPRINGDALE,v657
6622,279836,CITYFILES PRESS PUBLISHER,v938
6623,266649,CIVIC GARDEN CENTER OF GREATER,21470
6624,272048,CIVIL WAR HISTORY,v406
6625,266209,CK PRESS,20978
6626,265071,CLAGGK INC.,13009
6627,267515,CLAIRE M BOLTON,22377
6628,266859,CLARA TUBBS-HILL,21689
6629,268561,CLARITAS,49530
6630,267498,CLARK COUNTY GENEALOGICAL,22359
6631,267088,CLARK MONTESSORI STEEL BAND,21938
6632,268887,CLARK PUBLISHING,7818
6633,268669,CLASSIC BOOKS ON CASSETTE,5863
6634,265763,CLASSIC RAILROAD BOOKS,19335
6635,268375,CLAY COUNTY GEN AND HIST SOC,3107
6636,279818,CLAY COUNTY GENEALOGICAL SOCIE,v920
6637,271437,CLAY STREET PRESS INC.,v306
6638,267466,CLEARENCE ABERNATHY,22325
6639,268946,CLEARFIELD COMPANY INC.,8637
6640,266662,CLEARVUE/EAV INC.,21484
6641,268069,CLEMSON,22961
6642,268224,CLEMSON UNIVERSITY,23131
6643,268588,CLERMONT COUNTY GENEALOGICAL,5173
6644,266975,CLERMONT COUNTY HISTORICAL,21822
6645,281389,CLEVELAND COUNTY GENEALOGICAL,v1179
6646,265398,CLEVELAND MUSEUM OF ART,16790
6647,276988,CLEVELAND PUBLIC LIBRARY,v697
6648,266748,CLEVELAND STATE UNIVERSITY,21574
6649,267671,CLIENT DISTRIBUTION SERVICES,22543
6650,277984,CLIFTON BRANCH PERIODICAL CLAI,CLIPERCLAIM
6651,265931,CLIFTON HILLS PRESS INC.,20174
6652,265301,CLIMBING INC.,15803
6653,266007,CLINICAL PHARMACOLOGY,20430
6654,265680,CLINTON COUNTY HISTORICAL,18802
6655,266796,CLIQUE,21625
6656,267217,CLODELE ENTERPRISES INC.,22071
6657,267830,CLONEMINERS PRESS,22706
6658,268304,CLOSSON GALLERIES,2559
6659,265326,CLOSSON PRESS,16035
6660,265643,CLOUDMOUNTAIN COMMUNICATIONS,18610
6661,271427,CM MEDIA INC.,v297
6662,267763,CMB PRODUCTION,22638
6663,268205,CMG INC DBA CITIZEN USA,23110
6664,265358,CMP MEDIA INC.,16342
6665,267624,CNG EDITIONS,22492
6666,266800,COACHES CHOICE,21629
6667,265990,COASTAL CAROLINA PRESS,20370
6668,267302,COASTAL PUBLISHING,22158
6669,268160,COASTAL TRAINING TECHNOLOGIES,23061
6670,267408,COASTIDE MAGAZINE,22264
6671,271544,CODA,v339
6672,266418,COIN PRICES,21231
6673,267289,COLD SPRING HARBOR LABORATORY,22145
6674,267985,COLD SPRING PRESS,22869
6675,267817,COLERAINE HISTORICAL SOCIETY,22693
6676,265518,COLLAGE VIDEO,17766
6677,267146,COLLECTABLE BOOKS,21998
6678,265675,COLLECTIBLE AUTOMOBILE,18777
6679,265431,COLLECTOR BOOKS,17075
6680,266893,COLLECTOR'S GUIDE PUBLISHING,21725
6681,265028,COLLEGE & PRO FOOTBALL,12402
6682,271691,COLLEGE & PRO FOOTBALL NEWSWEE,v364
6683,268511,COLLEGE ART ASSOCIATION OF,4424
6684,268265,COLLEGE BOARD,23175
6685,265435,COLLEGE BOARD PUBLICATIONS,17146
6686,277985,COLLEGE HILL BRANCH PERIODICAL,COLPERCLAIM
6687,265244,COLLEGE MUSIC SOCIETY INC.,15159
6688,266658,COLLEGIATE DIRECTORIES INC.,21480
6689,267094,COLLEGUIMUSA,21944
6690,267962,COLLINS PUBLICATIONS,22846
6691,268032,COLONIAL ROOTS,22921
6692,265452,COLONIAL WILLIAMSBURG,17269
6693,265440,COLOPHON BOOK SHOP,1718
6694,267512,COLORADO CHAPTER OGS,22373
6695,274036,COLORADO HISTORICAL SOCIETY OR,v547
6696,265757,COLORADO RAILROAD MUSEUM,19296
6697,265462,COLT MICROFICHE CORP.,17338
6698,266820,COLTON BOOK IMPORTS,21649
6699,267591,COLUMBIA,22459
6700,265464,COLUMBIA BOOKS INC.,17379
6701,279828,COLUMBIA CHAPTER OF THE S. CAR,v930
6702,265425,COLUMBIA TRISTAR HOME VIDEO,17007
6703,269787,COLUMBIA UNIVERSITY - SCHOOL O,v93
6704,271067,COLUMBIA UNIVERSITY DEPARTMENT,v260
6705,265481,COLUMBIA UNIVERSITY PRESS,17500
6706,276945,COLUMBIANA CO. CHAPTER OF THE,v691
6707,265218,COLUMBUS MONTHLY,14774
6708,269791,COLUMBUS SPORTS PUBLICATION,v98
6709,265539,COMBINED BOOKS,17944
6710,267103,COMIC BOOK WORLD,21953
6711,267415,COMIC QUEST,22271
6712,266786,COMITE DES ARCHIVES DE LOUSIAN,21614
6713,280444,COMMEMORATIVE PUBLICATIONS,v1020
6714,266104,COMMERCE CLEARING HOUSE,20768
6715,266713,COMMERCIAL DRIVERS RESOURCES,21536
6716,266380,COMMISSION ON VOLUNTARY,21192
6717,267212,COMMITTEE FOR ECONOMIC,22066
6718,280592,COMMONWEALTH BOOK COMPANY INC.,v1051
6719,266538,COMMUNICATION ARTS,21355
6720,265480,COMMUNICATION BRIEFINGS,17490
6721,266798,COMMUNITY COLLEGE PRESS,21627
6722,267222,COMMUNITY PEOPLE PRESS,22077
6723,264935,COMMUNITY PRESS,11299
6724,265542,COMMUNITY PUBLICATIONS INC.,17960
6725,265837,COMMUTERS LIBRARY,19691
6726,266296,COMPASS POINT BOOKS,21100
6727,267009,COMPASSION PUBLISHING LTD,21857
6728,264915,COMPETITIONS,11019
6729,265559,COMPOSERS RECORDINGS,18026
6730,265918,COMPUTER GALLERY,20114
6731,267879,CONCILIAR PRESS,22758
6732,267215,CONCIOUSNESS NOW INC.,22069
6733,265578,CONDE NAST PUBLICATIONS,18203
6734,266875,CONFIDENCE BUILDERS INTERNA-,21707
6735,268023,CONGRESSIONAL DIGEST CORP.,22912
6736,265590,CONGRESSIONAL INFORMATION,18281
6737,264971,CONGRESSIONAL QUARTERLY BOOKS,11858
6738,265593,CONGRESSIONAL QUARTERLY BOOKS,18292
6739,264879,CONGRESSIONAL QUARTERLY INC.,10600
6740,268155,CONIFER PUBLISHING,23056
6741,266289,CONJUNCTIONS,21093
6742,282059,CONNIE SPRINGER,v1321
6743,266712,CONSERVATION CENTER FOR ART,21535
6744,265610,CONSORTIUM BOOK SALES,18410
6745,281109,CONSTANCE WOZNY,v1103
6746,267731,CONSTRUCTION CONTRACING PRESS,22604
6747,265715,CONSTUCTIVE PLAYTHINGS,19021
6748,267891,CONSULTANT PRESS,22770
6749,267131,CONSUMER GUIDE MAGAZINE AND,21982
6750,268821,CONSUMER INFORMATION CENTER,7231
6751,265625,CONTEMPORARY ARTS CENTER,18510
6752,265628,CONTEMPORARY BOOKS INC.,18525
6753,266742,CONTENT DISTRIBUTORS INC.,21567
6754,267375,CONTINENTAL BOOK COMPANY,22232
6755,267884,CONTINUING EDUCATION PRESS,22763
6756,265068,CONTINUUM INTERNATIONAL,12994
6757,265160,CONTRIBUTIONS,14001
6758,266733,COOK PUBLICATIONS,21556
6759,267282,COOKBOOK MARKETPLACE,22138
6760,277710,CORA MILLER,v725
6761,278925,CORBIN GENEALOGICAL SOCIETY,v808
6762,265991,CORE KNOWLEDGE FOUNDATION,20371
6763,266460,CORINTHIAN BOOKS,21274
6764,266239,CORNELL LABORATORY OF,21020
6765,268994,CORNELL MARITIME PRESS,9741
6766,265673,CORNELL UNIVERSITY PRESS,18760
6767,268292,CORNING MUSEUM OF GLASS,2410
6768,272685,CORNWALL FAMILY HISTORY SOCIET,v451
6769,264881,CORPORATE DIRECTORY OF U.S.,10603
6770,266504,CORPORATE PHILANTHROPY REPORT,21320
6771,265618,CORPORATION OF THE PRESIDENT,18462
6772,271966,CORPTECH / INFO USA,v385
6773,277986,CORRYVILLE BRANCH PERIODICAL C,CORPERCLAIM
6774,267897,CORTINA LEARNING INTERNATIONAL,22777
6775,265904,COSHOCTON COUNTY CHAPTER OGS,20006
6776,266837,COSMIC NUBIAN ENTERPRISES,21667
6777,268067,COSMIC PERSPECTIVE FOUNDATION,22959
6778,265547,COSMIC SENSE BOOKS,17973
6779,267023,COTTAGE PUBLICATIONS INC.,21871
6780,265659,COUNCIL FOR ADVANCEMENT &,18706
6781,264877,COUNCIL FOR COMMUNITY AND ECON,10557
6782,265598,COUNCIL FOR EXCEPTIONAL,18344
6783,267856,COUNCIL FOR LEARNING,22734
6784,268720,COUNCIL FOR SOCIAL AND,6164
6785,265727,COUNCIL OF BETTER BUSINESS,19060
